matrix,threads,nnz,rows,rep,l1miss,l2miss,l1miss_sc,l2miss_sc,l1red,l2red
Linux_call_graph,48,1208908,324085,1,318546.90625,1,263571.90625,56667.5625,17.258054911654003,-5666656.25
ljournal-2008,48,79023142,5363260,1,33615163.5625,17826311.5625,29969380.5625,14395546.5625,10.845650038922074,19.245512387526464
loc-Gowalla,48,1900654,196591,1,1019385.125,1,868667.125,89093.15625,14.785187296116373,-8909215.625
Long_Coup_dt0,48,87088992,1470152,1,4581824.03125,4182996.03125,4417681.03125,4174181.03125,3.5824815374941186,0.21073412296224014
Long_Coup_dt6,48,87088992,1470152,1,4581824.03125,4183001.03125,4417681.03125,4174181.03125,3.5824815374941186,0.21085340247607667
lp1,48,1643420,534388,1,162206.59375,1,160732.59375,77035.3125,0.9087176827544965,-7703431.25
m14b,48,3358036,214765,1,1639803.78125,170830.78125,1501659.78125,157407.9375,8.424422579065814,7.857391772011228
M6,48,21003872,3501776,1,11611841.53125,10457225.53125,11592847.53125,9469515.53125,0.16357439902088744,9.445239533644585
mac_econ_fwd500,48,1273389,206500,1,99574.390625,1,79535.390625,59690.109375,20.124652407331766,-5968910.9375
majorbasis,48,1750416,160000,1,107742.78125,1,107742.78125,82050.75,0.0,-8204975.0
marine1,48,6226538,400320,1,384752.0,316889.0,384362.0,291868.96875,0.10136399550879527,7.895519014544525
mario002,48,2101242,389874,1,401429.875,127160.875,371626.875,98495.71875,7.424210766575358,22.542433944403104
matrix_9,48,2121550,103430,1,117491.0625,1,99447.65625,99447.65625,15.357258557432827,-9944665.625
mawi_201512012345,48,38040320,18571154,1,5205627.15625,4612891.15625,5104842.15625,4490778.15625,1.9360779590024062,2.647211821474462
mawi_201512020000,48,74485420,35991342,1,9943599.96875,8852834.96875,9760574.96875,8647232.96875,1.8406311655255365,2.3224424800164387
mawi_201512020030,48,143414960,68863315,1,18743113.46875,16979233.46875,18397958.46875,16668578.46875,1.841503016963909,1.8296173415116495
mawi_201512020130,48,270234840,128568730,1,34990395.78125,31659802.78125,34270968.78125,31158841.78125,2.056069912720202,1.5823250809909846
mawi_201512020330,48,480047894,226196185,1,65624691.625,57833368.625,63215715.625,56985034.625,3.6708378208702936,1.4668590472409129
mc2depi,48,2100225,525825,1,148845.140625,131312.140625,148845.140625,98448.046875,0.0,25.0274602131824
memchip,48,14810202,2707524,1,1236713.5,1145912.5,1225666.5,1079663.5,0.8932545815987292,5.781331471643777
mi2010,48,1578090,329885,1,364996.8125,1,245793.8125,73972.96875,32.65864136827222,-7397196.875
mip1,48,10352819,66463,1,501385.359375,489442.359375,485288.390625,485288.390625,3.210498361991586,0.8487145974256226
mixtank_new,48,1995041,29957,1,130377.890625,1,93517.546875,93517.546875,28.271928294974284,-9351654.6875
ML_Geer,48,110879972,1504002,1,5526341.84375,5291498.84375,5423601.84375,5291498.84375,1.859095997041759,0.0
ML_Laplace,48,27689972,377002,1,1356001.09375,1321530.09375,1338212.09375,1297967.4375,1.3118720981857614,1.78298294994843
mn2010,48,1227102,259777,1,255905.5,1,165468.5,57520.40625,35.33999855415378,-5751940.625
mo2010,48,1656568,343565,1,371099.46875,1,225860.46875,77651.625,39.1374852918056,-7765062.5
mosfet2,48,1499460,46994,1,132887.34375,1,70287.1875,70287.1875,47.10768872600029,-7028618.75
mouse_gene,48,28967291,45101,1,14587540.609375,1360660.609375,1357841.765625,1357841.765625,90.69177044996637,0.2071672929000859
msc10848,48,1229778,10848,1,64662.875,1,57645.84375,57645.84375,10.851715532289587,-5764484.375
msc23052,48,1154814,23052,1,67685.6875,1,54131.90625,54131.90625,20.024589762791432,-5413090.625
msdoor,48,20240935,415863,1,1138763.296875,974785.296875,1117002.296875,948793.828125,1.9109326810687215,2.666378825503866
m_t1,48,9753570,97578,1,473514.25,463297.25,457198.59375,457198.59375,3.445652638753744,1.3163592596329894
mycielskian13,48,1227742,6143,1,109735.375,1,57550.40625,57550.40625,47.5552835628438,-5754940.625
mycielskian14,48,3695512,12287,1,539618.09375,173995.09375,173227.125,173227.125,67.89819929940035,0.44137379592061055
mycielskian15,48,11111110,24575,1,2182830.25,522369.25,520833.28125,520833.28125,76.13954263049085,0.29403889107178494
mycielskian16,48,33382480,49151,1,7703256.71875,1567875.71875,1564803.75,1564803.75,79.68646499614621,0.19593190412114736
mycielskian17,48,100245742,98303,1,25153570.125,4705163.125,4699019.15625,4699019.15625,81.31867908651397,0.13057929314618608
mycielskian18,48,300933832,196607,1,78821397.34375,14118561.34375,67310474.34375,14106273.375,14.60380478894509,0.08703414215386494
mycielskian19,48,903194710,393215,1,241534888.0,42361828.0,221563168.0,42337252.03125,8.26866883098064,0.05801441984514927
NACA0015,48,6229636,1039183,1,3479806.15625,2260786.15625,3465294.15625,292014.1875,0.4170347240157424,87.08351133995052
nasasrb,48,2677324,54870,1,128928.96875,1,125499.5625,125499.5625,2.659919088199486,-12549856.25
nc2010,48,1416620,288987,1,368715.78125,1,190938.78125,66404.0625,48.21518607023279,-6640306.25
nd12k,48,14220946,36000,1,690081.875,668856.875,666606.84375,666606.84375,3.401774789404518,0.3363995099848529
nd24k,48,28715634,72000,1,1397665.375,1350545.375,1346045.34375,1346045.34375,3.6933040034707876,0.33320104109793425
nd3k,48,3279690,9000,1,156851.0,154298.0,153735.46875,153735.46875,1.986299896079719,0.3645745570260146
nd6k,48,6897316,18000,1,333747.71875,324436.71875,323311.6875,323311.6875,3.126922122220498,0.34676446437214503
nemeth21,48,1173746,9506,1,55613.5,1,55019.34375,55019.34375,1.0683669432781608,-5501834.375
nemeth22,48,1358832,9506,1,64289.40625,1,63695.25,63695.25,0.9241899788116336,-6369425.0
nemeth23,48,1506810,9506,1,71225.875,1,70631.71875,70631.71875,0.8341859612114277,-7063071.875
nemeth24,48,1506550,9506,1,71213.6875,1,70619.53125,70619.53125,0.834328723674083,-7061853.125
nemeth25,48,1511758,9506,1,71457.8125,1,70863.65625,70863.65625,0.8314783635449238,-7086265.625
nemeth26,48,1511760,9506,1,71457.90625,1,70863.75,70863.75,0.8314772726775773,-7086275.0
net100,48,2033200,29920,1,560871.28125,1,95306.25,95306.25,83.00746478093987,-9530525.0
net125,48,2577200,36720,1,712379.28125,1,120806.25,120806.25,83.04186362803487,-12080525.0
net150,48,3121200,43520,1,862554.28125,149026.28125,146306.25,146306.25,83.03802402001004,1.8252023919438705
net4-1,48,2441727,88343,1,172315.421875,1,114455.953125,114455.953125,33.577649707971034,-11445495.3125
net75,48,1489200,23120,1,409860.28125,1,69806.25,69806.25,82.96828134038665,-6980525.0
netherlands_osm,48,4882476,2216688,1,673543.09375,590021.09375,658985.09375,565281.09375,2.161405875153033,4.193070427831632
nlpkkt120,48,96845792,3542400,1,5202280.53125,5200631.53125,5202280.53125,4987007.53125,0.0,4.107654978368642
nlpkkt160,48,229518112,8345600,1,12320233.53125,12318791.53125,12320233.53125,12317157.53125,0.0,0.013264288106953591
nlpkkt200,48,448225632,16240000,1,24049974.53125,24048232.53125,24049974.53125,24047666.53125,0.0,0.0023536033230903727
nlpkkt240,48,774472352,27993600,1,41543491.53125,41541571.53125,41543491.53125,41541571.53125,0.0,0.0
nlpkkt80,48,28704672,1062400,1,1544406.53125,1448755.53125,1544406.53125,1345531.5,0.0,7.125013780685091
NLR,48,24975952,4163763,1,13704597.96875,12540900.96875,13682475.96875,11548198.96875,0.16142027697889305,7.915715166507263
ns3Da,48,1679599,20414,1,1095698.109375,1,78731.203125,78731.203125,92.81451684078297,-7873020.3125
nv1,48,2449194,75468,1,212274.75,1,114805.96875,114805.96875,45.916333077768314,-11480496.875
nv2,48,52728362,1453908,1,48009066.25,24472761.25,45969266.25,5813250.25,4.248780822726374,76.2460386442907
nxp1,48,2656177,414604,1,1067746.078125,150421.078125,954831.078125,124508.296875,10.57507981656863,17.22682856219556
ny2010,48,1709544,350169,1,554321.46875,1,344174.46875,80134.875,37.91067311065606,-8013387.5
offshore,48,4242673,259789,1,897591.140625,215112.140625,615145.140625,198875.296875,31.467110939099797,7.54808338702989
oh2010,48,1768240,365344,1,447602.28125,1,267004.28125,82886.25,40.34787300360749,-8288525.0
ohne2,48,11063545,181343,1,639306.640625,529937.640625,582256.640625,518603.671875,8.923730237531505,2.138736311810744
oilpan,48,3597188,73752,1,174155.71875,173227.71875,168618.1875,168618.1875,3.1796436486527955,2.660966318359486
ok2010,48,1274148,269118,1,353052.59375,1,164084.59375,59725.6875,53.52403674275513,-5972468.75
olafu,48,1015156,16146,1,48594.59375,1,47585.4375,47585.4375,2.0766841990524925,-4758443.75
opt1,48,1930655,15449,1,91465.046875,1,90499.453125,90499.453125,1.055696993540736,-9049845.3125
pa2010,48,2058462,421545,1,683720.0,122837.0,416504.0,96490.40625,39.082665418592406,21.448418432556966
packing-500x100x100-b050,48,34976486,2145852,1,2082459.5625,1844200.5625,1979068.5625,1773638.5625,4.964850307867623,3.826156516531265
para-10,48,5416358,155924,1,533075.0625,263637.0625,463884.0625,253891.78125,12.979597971720915,3.696476192530783
para-4,48,5326228,153226,1,526708.59375,259243.59375,457778.59375,249666.9375,13.086932853941116,3.6940763362643363
para-5,48,5416358,155924,1,533075.0625,263637.0625,463884.0625,253891.78125,12.979597971720915,3.696476192530783
para-6,48,5416358,155924,1,533075.0625,263637.0625,463884.0625,253891.78125,12.979597971720915,3.696476192530783
para-7,48,5416358,155924,1,533075.0625,263637.0625,463884.0625,253891.78125,12.979597971720915,3.696476192530783
para-8,48,5416358,155924,1,533075.0625,263637.0625,463884.0625,253891.78125,12.979597971720915,3.696476192530783
para-9,48,5416358,155924,1,533075.0625,263637.0625,463884.0625,253891.78125,12.979597971720915,3.696476192530783
parabolic_fem,48,3674625,525825,1,343123.140625,249957.140625,342220.140625,172248.046875,0.26317082501494427,31.088967314834036
patents,48,14970767,3774768,1,15338894.734375,12623683.734375,15159876.734375,10924301.734375,1.167085393700593,13.461855000157264
pattern1,48,9323432,19242,1,3324909.53125,438238.53125,437035.875,437035.875,86.85570627133134,0.27442960037530933
pcrystk03,48,1751178,24696,1,83630.0,1,82086.46875,82086.46875,1.8456669257443503,-8208546.875
pct20stif,48,2698463,52329,1,134064.046875,129761.046875,126490.453125,126490.453125,5.649235515813979,2.520474232263703
pdb1HYS,48,4344765,36417,1,207163.953125,205936.953125,203660.859375,203660.859375,1.690976493331482,1.1052381398584898
PFlow_742,48,37138461,742793,1,1853648.953125,1787289.953125,1848610.953125,1740865.359375,0.2717882472572068,2.597485297157777
pkustk03,48,3130416,63336,1,153179.78125,150696.78125,146738.25,146738.25,4.20520985043514,2.6268187131568213
pkustk04,48,4218660,55590,1,229595.09375,201224.09375,197749.6875,197749.6875,13.870246846248211,1.7266353075574479
pkustk05,48,2205144,37164,1,108447.90625,1,103366.125,103366.125,4.685919189887541,-10336512.5
pkustk06,48,2571768,43164,1,126735.40625,1,120551.625,120551.625,4.879284671090089,-12055062.5
pkustk07,48,2418804,16860,1,123182.21875,1,113381.4375,113381.4375,7.956327909542544,-11338043.75
pkustk08,48,3226671,22209,1,168911.296875,152638.296875,151250.203125,151250.203125,10.455839293608527,0.90940070638809
pkustk09,48,1583640,33960,1,77291.65625,1,74233.125,74233.125,3.957129913359827,-7423212.5
pkustk10,48,4308984,80676,1,212604.90625,207025.90625,201983.625,201983.625,4.995783699135589,2.4355798466647216
pkustk11,48,5217912,87804,1,261567.40625,250077.40625,244589.625,244589.625,6.49078625406907,2.1944330486673063
pkustk12,48,7512317,94653,1,419982.703125,358055.703125,352139.859375,352139.859375,16.153723295077665,1.6522132445785214
pkustk13,48,6616827,94893,1,338537.609375,316094.609375,310163.765625,310163.765625,8.381297369702324,1.876287533573191
pkustk14,48,14836504,151926,1,741230.53125,704956.53125,715785.53125,695461.125,3.4328051702201114,1.3469491846771227
pli,48,1350309,22695,1,64714.203125,1,63295.734375,63295.734375,2.191897113003352,-6329473.4375
poisson3Db,48,2374949,85623,1,1649281.203125,1,111325.734375,111325.734375,93.25004528251071,-11132473.4375
power9,48,2512300,155376,1,165390.09375,127475.09375,146276.09375,117764.0625,11.556919502622872,7.6179832187807275
PR02R,48,8185136,161070,1,419716.15625,393745.15625,400252.15625,383678.25,4.637419768136457,2.55670605471734
pre2,48,5959282,659033,1,409038.9375,320530.9375,356764.9375,279341.34375,12.779712444857406,12.85042687962063
pwtk,48,11634424,217918,1,568069.53125,558983.53125,559690.53125,545363.625,1.474995495984894,2.436548751184698
qa8fk,48,1660579,66127,1,85350.609375,1,77839.640625,77839.640625,8.80013488480146,-7783864.0625
qa8fm,48,1660579,66127,1,85350.609375,1,77839.640625,77839.640625,8.80013488480146,-7783864.0625
Queen_4147,48,329499284,4147110,1,16207992.34375,16052362.34375,16098530.34375,15888769.34375,0.6753581669984554,1.019121027153334
radiation,48,7637688,223104,1,4319203.65625,371960.65625,1804315.65625,358016.625,58.22573326360501,3.748791979931345
raefsky3,48,1488768,21200,1,71111.03125,1,69786.0,69786.0,1.8633272879163876,-6978500.0
raefsky4,48,1328611,19779,1,63514.859375,1,62278.640625,62278.640625,1.9463457247086127,-6227764.0625
Raj1,48,1302464,263743,1,124806.96875,1,115092.96875,61053.0,7.783219236305665,-6105200.0
rajat21,48,1893370,411676,1,159783.5,1,156095.5,88751.71875,2.3081231791768233,-8875071.875
rajat24,48,1948235,358172,1,177844.296875,1,170845.296875,91323.515625,3.9354649673806135,-9132251.5625
rajat29,48,4866270,643994,1,380813.0625,302902.0625,356874.0625,228106.40625,6.28628646371604,24.69301649274838
rajat30,48,6175377,643994,1,506735.453125,364762.453125,454693.453125,289470.796875,10.270053077806347,20.64128465113661
rajat31,48,20316253,4690002,1,1511970.515625,1511083.515625,1511970.515625,1459525.515625,0.0,3.411988779367702
ramage02,48,2866352,16830,1,136134.15625,135412.15625,134360.25,134360.25,1.3030574389739167,0.7768181817132833
rgg_n_2_17_s0,48,1457506,131072,1,82521.625,1,76512.625,68320.59375,7.281727668353597,-6831959.375
rgg_n_2_18_s0,48,3094566,262144,1,172513.8125,161441.8125,171143.8125,145057.78125,0.7941393098596091,10.14856745987041
rgg_n_2_19_s0,48,6539532,524288,1,359932.59375,339308.59375,359932.59375,306540.5625,0.0,9.657294820579533
rgg_n_2_20_s0,48,13783240,1048576,1,750820.40625,711625.40625,750591.40625,646089.375,0.030499970178454374,9.209343943374702
rgg_n_2_21_s0,48,28975990,2097152,1,1644177.5625,1559762.5625,1563960.5625,1489321.5625,4.878852614800842,4.516136089783858
rgg_n_2_22_s0,48,60718396,4194304,1,18754446.84375,3246556.84375,3252663.84375,3246556.84375,82.65657275392282,0.0
rgg_n_2_23_s0,48,127002786,8388608,1,67518227.625,6750116.625,6769294.625,6750116.625,89.97412274712387,0.0
rgg_n_2_24_s0,48,265114400,16777216,1,182783874.53125,14015366.53125,59402971.53125,14015366.53125,67.50097803562312,0.0
rim,48,1014951,22560,1,48985.859375,1,47575.828125,47575.828125,2.878445469754505,-4757482.8125
RM07R,48,37464962,381689,1,1924929.6875,1780025.6875,1908269.6875,1756170.09375,0.8654861581794789,1.3401825556520233
rma10,48,2374001,46835,1,114563.515625,1,111281.296875,111281.296875,2.8649773290334988,-11128029.6875
road_central,48,33866826,14081816,1,15784073.0,14558515.0,15324131.0,13633842.0,2.9139627015156355,6.3514238917911605
roadNet-CA,48,5533214,1971281,1,799193.5,463622.5,723340.5,386692.5,9.491193309254893,16.59324126848891
roadNet-PA,48,3083796,1090920,1,435485.46875,212735.46875,376066.46875,144552.9375,13.644312902231597,32.0503824071415
roadNet-TX,48,3843320,1393383,1,522828.09375,303252.09375,449339.09375,267242.09375,14.056054155945978,11.874608862449115
road_usa,48,57708624,23947347,1,10748417.96875,6902378.96875,9362498.96875,6715419.96875,12.89416734657535,2.7086168529204606
s3dkq4m2,48,4820891,90449,1,231632.359375,231632.359375,225979.265625,225979.265625,2.4405457705708353,2.4405457705708353
s3dkt3m2,48,3753461,90449,1,181596.578125,181596.578125,175943.484375,175943.484375,3.112995744946667,3.112995744946667
s4dkt3m2,48,3753461,90449,1,181596.578125,181596.578125,175943.484375,175943.484375,3.112995744946667,3.112995744946667
Serena,48,64531701,1391349,1,3437211.828125,3129761.828125,3354549.828125,3111882.828125,2.404914335614053,0.5712575263502104
ship_001,48,4644230,34920,1,229017.8125,219880.8125,217698.28125,217698.28125,4.942642289014092,0.992597410017302
ship_003,48,8086034,121728,1,404310.875,386640.875,379032.84375,379032.84375,6.252127462562069,1.9677255411756454
shipsec1,48,7813404,140874,1,392731.96875,375057.96875,383967.96875,366253.3125,2.2315473904236374,2.347545441933768
shipsec5,48,10113096,179860,1,503418.65625,485292.65625,491454.65625,474051.375,2.376550779647432,2.3163922027719743
shipsec8,48,6653399,114919,1,332133.546875,319060.546875,311878.078125,311878.078125,6.098591648022607,2.2511303325803906
Si34H36,48,5156379,97569,1,331039.359375,247803.359375,241705.265625,241705.265625,26.98594327836489,2.4608600001954675
Si41Ge41H72,48,15011265,185639,1,1048311.515625,715255.515625,779087.515625,703653.046875,25.681679156170432,1.6221432056852585
Si87H76,48,10661631,240369,1,638626.046875,514787.046875,598881.046875,499763.953125,6.2235169070358,2.918312308205356
SiO2,48,11283503,155331,1,1289143.421875,538622.421875,1268912.421875,528914.203125,1.5693366352189844,1.8024163784724545
SiO,48,1317655,33401,1,79389.671875,1,61765.078125,61765.078125,22.200109074326615,-6176407.8125
sme3Db,48,2081063,29067,1,1196537.546875,1,97549.828125,97549.828125,91.84732410781666,-9754882.8125
sme3Dc,48,3148656,42930,1,1942708.40625,150276.40625,147593.25,147593.25,92.40270698756595,1.7854807131442167
smt,48,3753184,25710,1,180975.40625,177537.40625,175930.5,175930.5,2.7876197957146456,0.9051085537079598
soc-LiveJournal1,48,68993773,4847571,1,43166814.328125,26600891.328125,40531949.328125,19929303.328125,6.103913483101935,25.08031748900895
soc-Pokec,48,30622564,1632803,1,28809220.90625,15935125.90625,27922114.90625,7057343.90625,3.0792432842484376,55.712029212884964
sparsine,48,1548988,50000,1,907119.84375,1,72608.8125,72608.8125,91.99567587455282,-7260781.25
srb1,48,2962152,54924,1,143050.65625,142283.65625,138850.875,138850.875,2.9358699638960934,2.4126321606245624
ss,48,34753577,1652680,1,2073971.453125,1932248.453125,2073971.453125,1784173.453125,0.0,7.663351975286628
Stanford_Berkeley,48,7583376,683446,1,582389.15625,398186.15625,534346.15625,355470.75,8.249295077770432,10.727496569012123
Stanford,48,2312497,281903,1,2077584.265625,126017.265625,2049764.265625,108398.296875,1.339055193105773,13.9813926787066
std1_Jac2,48,1248731,21982,1,60094.171875,1,58534.265625,58534.265625,2.595769608481688,-5853326.5625
std1_Jac3,48,1455848,21982,1,69800.78125,1,68242.875,68242.875,2.231932396888466,-6824187.5
StocF-1465,48,21005389,1465137,1,1410107.703125,1093881.703125,1301346.703125,1076198.703125,7.712956943570346,1.616536774450402
stokes,48,349321980,11449533,1,36373667.65625,19994876.65625,21417631.65625,19419639.65625,41.11775623327921,2.876921973010483
stomach,48,3021648,213360,1,179306.78125,154974.78125,168917.78125,141639.75,5.79398053301456,8.604645957517684
struct3,48,1173694,53570,1,58365.0625,1,55016.90625,55016.90625,5.736576140906214,-5501590.625
sx-stackoverflow,48,36233450,2601977,1,36026531.5625,24453079.5625,35818150.5625,17173215.5625,0.5784098300956168,29.77074515867535
t2em,48,4590832,921632,1,314325.28125,272797.28125,304207.28125,215195.25,3.218958385963426,21.1153245318496
t3dh_a,48,4352105,79171,1,217530.140625,208953.140625,204004.921875,204004.921875,6.217629755186943,2.3680997257085377
t3dh_e,48,4352105,79171,1,217530.140625,208953.140625,204004.921875,204004.921875,6.217629755186943,2.3680997257085377
t3dh,48,4352105,79171,1,217530.140625,208953.140625,204004.921875,204004.921875,6.217629755186943,2.3680997257085377
TEM152078,48,6459326,152078,1,345002.8125,312285.8125,335145.8125,302780.90625,2.857078157877336,3.043656121905954
TEM181302,48,7839010,181302,1,420880.0,378785.0,408968.0,367453.59375,2.8302604067667745,2.9915139855062898
test1,48,12968200,392908,1,3656531.15625,632441.15625,677055.15625,607884.375,81.4836759945904,3.8828562953757015
thermomech_dK,48,2846228,204316,1,683367.71875,146186.71875,625129.71875,133416.9375,8.522205307931074,8.735254036201562
thermomech_dM,48,1423116,204316,1,619295.34375,1,568928.34375,66708.5625,8.132953122982366,-6670756.25
thread,48,4470048,29736,1,216194.03125,211392.03125,209533.5,209533.5,3.080811811265025,0.8791869963168254
tmt_sym,48,5080961,726713,1,315324.640625,283589.640625,308871.640625,238170.046875,2.04646233393293,16.015956594853137
tmt_unsym,48,4584801,917825,1,316956.640625,272276.640625,303832.640625,214912.546875,4.1406294482807064,21.068312587639927
tn2010,48,1193966,240116,1,259845.4375,1,150443.4375,55967.15625,42.1027211609209,-5596615.625
torso1,48,8516500,116158,1,560173.84375,406470.84375,399210.9375,399210.9375,28.73445592754883,1.7860829040090282
torso2,48,1033473,115967,1,63449.015625,1,48444.046875,48444.046875,23.648859800573145,-4844304.6875
torso3,48,4429042,259156,1,294136.625,223808.625,261462.625,207611.34375,11.108443227700732,7.237112175636663
Transport,48,23500731,1602111,1,1349770.734375,1304422.734375,1349770.734375,1201728.734375,0.0,7.8727545368338525
trdheim,48,1935324,22098,1,92099.46875,1,90718.3125,90718.3125,1.4996354145636697,-9071731.25
troll,48,11985111,213453,1,587735.921875,575142.921875,581638.921875,561802.078125,1.0373706579902926,2.319570187268942
TSC_OPF_1047,48,2016902,8140,1,96289.0625,1,94542.28125,94542.28125,1.8141014198782963,-9454128.125
TSOPF_FS_b162_c3,48,1801300,30798,1,104317.84375,1,84435.9375,84435.9375,19.058969717249354,-8443493.75
TSOPF_FS_b162_c4,48,2398220,40798,1,138792.46875,1,112416.5625,112416.5625,19.00384544460378,-11241556.25
TSOPF_FS_b300_c1,48,4400122,29214,1,245866.625,208081.625,206255.71875,206255.71875,16.110729241921305,0.8774951896881813
TSOPF_FS_b300_c2,48,8767466,56814,1,490346.875,414525.875,410974.96875,410974.96875,16.186889383153506,0.8566187213283126
TSOPF_FS_b300_c3,48,13135930,84414,1,738247.625,621022.625,615746.71875,615746.71875,16.593471093117298,0.8495513750404826
TSOPF_FS_b300,48,4400122,29214,1,245866.625,208081.625,206255.71875,206255.71875,16.110729241921305,0.8774951896881813
TSOPF_FS_b39_c19,48,1977600,76216,1,120896.53125,1,92700.0,92700.0,23.32286208583838,-9269900.0
TSOPF_FS_b39_c30,48,3121160,120216,1,190703.90625,153817.90625,146304.375,146304.375,23.28192018877432,4.884692187779666
TSOPF_RS_b2052_c1,48,6761100,25626,1,318658.21875,318528.21875,316926.5625,316926.5625,0.5434211792160155,0.5028302535597562
TSOPF_RS_b2383_c1,48,16171169,38120,1,761073.078125,760406.078125,758023.546875,758023.546875,0.4006883619524299,0.3133235410051977
TSOPF_RS_b2383,48,16171169,38120,1,761073.078125,760406.078125,758023.546875,758023.546875,0.4006883619524299,0.3133235410051977
TSOPF_RS_b300_c1,48,1474325,14538,1,70017.640625,1,69108.984375,69108.984375,1.2977533117212203,-6910798.4375
TSOPF_RS_b300_c2,48,2943887,28338,1,139765.859375,139765.859375,137994.703125,137994.703125,1.2672309660744001,1.2672309660744001
TSOPF_RS_b300_c3,48,4413449,42138,1,209514.078125,209514.078125,206880.421875,206880.421875,1.2570306843193189,1.2570306843193189
TSOPF_RS_b39_c30,48,1079986,60098,1,54380.5,1,50624.34375,50624.34375,6.9071749064462455,-5062334.375
TSOPF_RS_b678_c1,48,4396289,18696,1,207244.578125,207244.578125,206076.046875,206076.046875,0.5638416505618776,0.5638416505618776
TSOPF_RS_b678_c2,48,8781949,35696,1,413884.890625,413884.890625,411653.859375,411653.859375,0.5390463146965719,0.5390463146965719
tsyl201,48,2454957,20685,1,119737.953125,1,115076.109375,115076.109375,3.8933718410346345,-11507510.9375
turon_m,48,1690876,189924,1,108355.09375,1,106874.09375,79259.8125,1.366802379791213,-7925881.25
twotone,48,1224224,120750,1,84561.40625,1,57385.5,57385.5,32.13748145301214,-5738450.0
tx2010,48,4456272,914231,1,1438337.21875,279511.21875,1027033.21875,208887.75,28.59579760839725,25.266774287570527
uk-2002,48,298113762,18520486,1,18332783.0,16963558.0,17875387.0,16720476.0,2.4949621669552298,1.43296589076419
uk-2005,48,936364282,39459925,1,46358321.0625,46358321.0625,46358321.0625,46358321.0625,0.0,0.0
va2010,48,1402128,285762,1,298626.90625,1,147205.90625,65724.75,50.70574580886414,-6572375.0
vanbody,48,2336898,47072,1,114892.125,1,109542.09375,109542.09375,4.6565691512799505,-10954109.375
vas_stokes_1M,48,34767207,1090664,1,3351985.359375,1812292.359375,2246487.359375,1629712.828125,32.98039464605918,10.074507587339037
vas_stokes_2M,48,65129037,2146677,1,5819601.953125,3562128.953125,4313994.953125,3348370.953125,25.871305496959664,6.000849570941935
vas_stokes_4M,48,131577616,4382246,1,10998896.15625,7303957.15625,8485585.15625,7095664.15625,22.850574860385777,2.8517828834984824
venkat01,48,1717792,62424,1,88350.03125,1,80521.5,80521.5,8.860813221274327,-8052050.0
venkat25,48,1717792,62424,1,88350.03125,1,80521.5,80521.5,8.860813221274327,-8052050.0
venkat50,48,1717792,62424,1,88350.03125,1,80521.5,80521.5,8.860813221274327,-8052050.0
venturiLevel3,48,16108474,4026819,1,1714026.9375,1475072.9375,1680968.9375,1339579.9375,1.928674472772106,9.185511885916489
viscorocks,48,1162244,37762,1,56840.34375,1,54480.1875,54480.1875,4.152255412776246,-5447918.75
vsp_bcsstk30_500sep_10in_1Kout,48,4033156,58348,1,4002699.96875,192700.96875,189054.1875,189054.1875,95.27683341304646,1.8924561062955216
vsp_finan512_scagr7-2c_rlfddd,48,1104040,139752,1,277539.40625,1,221216.40625,51751.875,20.293694780504705,-5175087.5
vsp_msc10848_300sep_100in_1Kout,48,2442056,21996,1,2211301.15625,1,114471.375,114471.375,94.82334757179233,-11447037.5
water_tank,48,2035281,60740,1,103691.078125,1,95403.796875,95403.796875,7.992279952967266,-9540279.6875
wave,48,2118662,156317,1,141602.125,1,132216.125,99312.28125,6.628431600161368,-9931128.125
wb-edu,48,57156537,9845725,1,4124719.515625,3813640.515625,3989581.515625,3768230.515625,3.276295502956718,1.190725759650106
webbase-1M,48,3105536,1000005,1,422176.34375,222114.34375,394559.34375,145572.0,6.541579226038764,34.460783782677254
web-BerkStan,48,7600595,685230,1,478307.796875,399104.796875,451922.796875,356277.890625,5.516322370738063,10.730742047035188
web-Google,48,5105039,916428,1,5350603.484375,2614904.484375,5308508.484375,239298.703125,0.7867336857034377,90.84866370626933
web-NotreDame,48,1497134,325729,1,143036.25,1,138354.25,70178.15625,3.273296105008346,-7017715.625
web-Stanford,48,2312497,281903,1,2101669.265625,126017.265625,1903300.265625,108398.296875,9.43864019161019,13.9813926787066
wi2010,48,1209404,253096,1,259607.34375,1,137117.34375,56690.8125,47.182794689335516,-5668981.25
wikipedia-20051105,48,19753078,1634989,1,16717744.375,6271123.375,15535551.375,3626113.375,7.071486281174819,42.1776106422081
wikipedia-20060925,48,37269096,2983494,1,33486009.28125,16405165.28125,31612020.28125,11772427.28125,5.596334230992741,28.239508231562333
wikipedia-20061104,48,39383235,3148440,1,35513958.671875,17713302.671875,33568680.671875,12876603.671875,5.477502572926481,27.305461266010322
wikipedia-20070206,48,45030389,3566907,1,41010432.203125,21205737.203125,38861259.203125,15814813.203125,5.240551938967942,25.422007018013797
wiki-Talk,48,5021410,2394385,1,3893309.6875,2718809.6875,3861598.6875,2431554.6875,0.8144998098099536,10.5654691948717
wiki-talk-temporal,48,3309592,1140149,1,2261085.46875,1067163.46875,2209343.46875,155137.125,2.2883699318365274,85.46266532326892
wiki-topcats,48,28511807,1791489,1,15233055.046875,4425560.046875,12710280.046875,2672752.046875,16.561188758505388,39.6064674625238
